symbol,fa_persons,fa_companies,lead_underwriters_norm,co_underwriters_norm,ipo_price,first_trade_date,open_d1,high_d1,low_d1,close_d1,close_d2,close_d3,close_d4,close_d5,close_1W,close_1M,close_3M,close_6M
SRICHA,พงศ์ศักดิ์ พฤกษ์ไพศาล,กสิกรไทย จำกัด (มหาชน),['บริษัทหลักทรัพย์ กสิกรไทย จำกัด (มหาชน)'],"['บริษัทหลักทรัพย์ ซีไอเอ็มบี (ประเทศไทย) จำกัด', 'บริษัทหลักทรัพย์ บัวหลวง จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ เกียรตินาคินภัทร จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ เอเซีย พลัส จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ ไทยพาณิชย์ จำกัด']",15.0000,Mon Jul 02,18.5000,18.8000,16.6000,16.8000,18.4000,18.6000,20.0000,19.7000,19.8000,22.8000,42.5000,39.0000
SRS,N.A.,บริษัท ไพโอเนีย แอดไวเซอรี่ จำกัด,['บริษัทหลักทรัพย์ ซีจีเอส อินเตอร์เนชั่นแนล (ประเทศไทย) จำกัด'],"['บริษัทหลักทรัพย์ บียอนด์ จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ เคจีไอ (ประเทศไทย) จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ เอสบีไอ ไทย ออนไลน์ จำกัด']",16.0000,Tue Oct 10,21.6000,22.4000,11.9000,12.4000,14.2000,13.7000,12.8000,11.6000,11.6000,8.4000,11.3000,8.0500
SSP,นาย ทินพันธุ์ หวั่งหลี,บริษัท หลักทรัพย์ กสิกรไทย จำกัด (มหาชน),['บริษัทหลักทรัพย์ กสิกรไทย จำกัด (มหาชน)'],"['บริษัทหลักทรัพย์ กสิกรไทย จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ ทรีนีตี้ จำกัด', 'บริษัทหลักทรัพย์ ทิสโก้ จำกัด', 'บริษัทหลักทรัพย์ ธนชาต จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ ฟินันเซีย ไซรัส จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ ไทยพาณิชย์ จำกัด']",7.7000,Wed Sep 27,10.3000,10.3000,8.3500,8.3500,8.4500,8.5500,8.7000,8.6000,8.4500,10.4000,8.2000,7.7500
STC,N.A.,บริษัท หลักทรัพย์เคทีบี (ประเทศไทย) จำกัด (มหาชน),['บริษัทหลักทรัพย์ ดาโอ (ประเทศไทย) จำกัด (มหาชน)'],"['บริษัทหลักทรัพย์ พาย จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ ฟินันเซีย ไซรัส จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ ฟิลลิป (ประเทศไทย) จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ โกลเบล็ก จำกัด']",1.0000,Fri Nov 29,0.9600,0.9800,0.8600,0.8700,0.8500,0.7900,0.7200,0.7200,0.7200,0.6200,0.6900,0.6300
STECH,นางสาว จิรยง อนุมานราชธน,บริษัท เจย์ แคปปิตอล แอดไวเซอรี จำกัด,"['บริษัทหลักทรัพย์ ดาโอ (ประเทศไทย) จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ ยูโอบี เคย์เฮียน (ประเทศไทย) จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ อาร์เอชบี (ประเทศไทย) จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ เอเอสแอล จำกัด']","['บริษัทหลักทรัพย์ คิงส์ฟอร์ด จำกัด', 'บริษัทหลักทรัพย์ ฟินันเซีย ไซรัส จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ หยวนต้า (ประเทศไทย) จำกัด', 'บริษัทหลักทรัพย์ เอเซีย พลัส จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ แลนด์ แอนด์ เฮ้าส์ จำกัด', 'บริษัทหลักทรัพย์ โกลเบล็ก จำกัด']",2.7800,Fri Jul 23,3.5400,3.7200,3.2400,3.2800,3.0200,2.9000,2.8400,2.7800,2.8400,2.6200,2.5200,2.7800
STGT,นาย วันปิยะ สินธุวนิช,บริษัท หลักทรัพย์ฟินันซ่า จำกัด,"['บริษัทหลักทรัพย์ กสิกรไทย จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ ฟินันเซีย ไซรัส จำกัด (มหาชน)']","['บริษัทหลักทรัพย์ กรุงศรี จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ คิงส์ฟอร์ด จำกัด', 'บริษัทหลักทรัพย์ ดาโอ (ประเทศไทย) จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ ฟินันเซีย ไซรัส จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ หยวนต้า (ประเทศไทย) จำกัด', 'บริษัทหลักทรัพย์ เคจีไอ (ประเทศไทย) จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ เอเซีย พลัส จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ ไอร่า จำกัด (มหาชน)']",34.0000,Thu Jul 02,55.2500,60.7500,55.2500,60.5000,67.7500,69.0000,68.5000,74.7500,74.7500,81.5000,88.5000,76.0000
STI,นางสาว จิรยง อนุมานราชธน,บริษัท เจย์ แคปปิตอล แอดไวเซอรี จำกัด,['บริษัทหลักทรัพย์ ดาโอ (ประเทศไทย) จำกัด (มหาชน)'],"['บริษัทหลักทรัพย์ กรุงศรี จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ กรุงไทย เอ็กซ์สปริง จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ เอเซีย พลัส จำกัด (มหาชน)']",6.3000,Wed Dec 19,5.5000,5.9000,5.5000,5.7500,5.3000,5.1000,5.4000,5.2000,5.2500,5.2500,5.0500,4.9800
STP,N.A.,บริษัท หลักทรัพย์เคจีไอ (ประเทศไทย) จำกัด (มหาชน),['บริษัทหลักทรัพย์ เอเซีย พลัส จำกัด (มหาชน)'],"['บริษัทหลักทรัพย์ กรุงไทย เอ็กซ์สปริง จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ คิงส์ฟอร์ด จำกัด', 'บริษัทหลักทรัพย์ ยูโอบี เคย์เฮียน (ประเทศไทย) จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ เคจีไอ (ประเทศไทย) จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ โกลเบล็ก จำกัด']",18.0000,Tue Jun 14,20.0000,22.1000,18.4000,18.8000,17.2000,16.8000,17.7000,17.1000,16.9000,12.5000,18.2000,15.1000
STX,N.A.,บริษัท หลักทรัพย์ไอ วี โกลบอล จำกัด (มหาชน),['บริษัทหลักทรัพย์ ไอ วี โกลบอล จำกัด (มหาชน)'],"['บริษัทหลักทรัพย์ เคจีไอ (ประเทศไทย) จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ เอเอสแอล จำกัด', 'บริษัทหลักทรัพย์ โกลเบล็ก จำกัด']",3.0000,Fri Apr 26,2.7800,2.9800,2.3000,2.3000,2.6000,2.4200,2.3200,2.3000,2.3000,1.9900,1.7500,1.5000
SUN,นาย เสกสรรค์ ธโนปจัย,บริษัท แอสเซท โปร แมเนจเม้นท์ จำกัด,['บริษัทหลักทรัพย์ ฟิลลิป (ประเทศไทย) จำกัด (มหาชน)'],"['บริษัทหลักทรัพย์ กรุงไทย เอ็กซ์สปริง จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ ดาโอ (ประเทศไทย) จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ ทรีนีตี้ จำกัด', 'บริษัทหลักทรัพย์ ฟินันเซีย ไซรัส จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ ยูโอบี เคย์เฮียน (ประเทศไทย) จำกัด (มหาชน)', 'บริษัทหลักทรัพย์ เมอร์ชั่น พาร์ทเนอร์ จำกัด', 'บริษัทหลักทรัพย์ โนมูระ พัฒนสิน จำกัด (มหาชน)']",5.8500,Thu Dec 28,5.8500,5.8500,5.2500,5.2500,5.4500,5.3000,5.3000,5.0500,5.3000,5.2500,4.8000,2.9200
